0.000000	23.000000	(intro)
23.000000	363.000000	New Song
363.000000	627.000000	Holy Holy
627.000000	641.500000	(interlude)
642.000000	881.000000	Plains
937.000000	1276.500000	Spiral
1276.500000	1639.000000	New Song
1688.000000	1925.000000	Hot As Day
1925.000000	1970.000000	(interlude)
1970.000000	2178.000000	That I Do
2178.000000	2214.000000	(interlude)
2214.000000	2410.000000	Dogs Eyes
2442.150000	2486.000000	(interlude)
2486.000000	2730.000000	Civilian
